taxon_name,level_1
ambrosia,ambrosia
ambrosia_artemisiifolia,ambrosia_artemisiifolia
ambrosia_iva,ambrosia_iva
ambrosia_iva_annua,ambrosia_iva_annua
ambrosia_sp,ambrosia_sp
ambrosia_type,ambrosia_type
amelanchier,amelanchier
amelanchier_type,amelanchier_type
amorpha,amorpha
amorpha_fruticosa,amorpha_fruticosa
amorpha_type,amorpha_type
amsinckia,amsinckia
anacardiaceae,anacardiaceae
anacardiaceae_undiff,anacardiaceae_undiff
andromeda,andromeda
andromeda_polifolia,andromeda_polifolia
andromeda_polifolia_var_latifolia,andromeda_polifolia_var_latifolia
androsace,androsace
anemone,anemone
anemone_canadensis_type,anemone_canadensis_type
anemone_patens,anemone_patens
anemone_quinquefolia_type,anemone_quinquefolia_type
anemone_sect_hepatica,anemone_sect_hepatica
anemone_sect_pulsatilla,anemone_sect_pulsatilla
anemone_type,anemone_type
angelica_type,angelica_type
angiospermae_undiff_hardwood_trees,angiospermae_undiff_hardwood_trees
angiospermae_undiff_herbs,angiospermae_undiff_herbs
angiospermae_undiff_upland_herbs,angiospermae_undiff_upland_herbs
annona,annona
annonaceae,annonaceae
anthemis,anthemis
anthemis_type,anthemis_type
apiaceae,apiaceae
apiaceae_apiculate,apiaceae_apiculate
apiaceae_cf_sium_suave,apiaceae_cf_sium_suave
apiaceae_coarse_reticulate,apiaceae_coarse_reticulate
apiaceae_large,apiaceae_large
apiaceae_medium_slender,apiaceae_medium_slender
apiaceae_small,apiaceae_small
apiaceae_undiff,apiaceae_undiff
apocynaceae,apocynaceae
apocynum,apocynum
aquifoliaceae,aquifoliaceae
aquilegia,aquilegia
arabis,arabis
araceae,araceae
araceae_cf_anthurium_type,araceae_cf_anthurium_type
araceae_type,araceae_type
araceae_undiff,araceae_undiff
aralia_hispida,aralia_hispida
araliaceae,araliaceae
arceuthobium,arceuthobium
arceuthobium_americanum,arceuthobium_americanum
arceuthobium_loranthaceae,arceuthobium_loranthaceae
arceuthobium_pusillum,arceuthobium_pusillum
arctostaphylos,arctostaphylos
arctostaphylos_uva_minus_ursi,arctostaphylos_uva_minus_ursi
arctous_alpina_a_rubra,arctous_alpina_a_rubra
arecaceae,arecaceae
arecaceae_type_undiff,arecaceae_type_undiff
arecaceae_undiff,arecaceae_undiff
arenaria,arenaria
arenaria_type,arenaria_type
armeria,armeria
armeria_maritima,armeria_maritima
artemisia,artemisia
artemisia_ludoviciana,artemisia_ludoviciana
artemisia_type,artemisia_type
aruncus,aruncus
asimina,asimina
aster,aster
aster_type,aster_type
asteraceae,asteraceae
asteraceae_cf_cirsium,asteraceae_cf_cirsium
asteraceae_high_spine,asteraceae_high_spine
asteraceae_indet,asteraceae_indet
asteraceae_lophate_echinate,asteraceae_lophate_echinate
asteraceae_low_spine,asteraceae_low_spine
asteraceae_undiff,asteraceae_undiff
asteroideae,asteroideae
asteroideae_coarse_spine,asteroideae_coarse_spine
asteroideae_high_spine,asteroideae_high_spine
asteroideae_large,asteroideae_large
asteroideae_low_spine,asteroideae_low_spine
asteroideae_undiff,asteroideae_undiff
astragalus,astragalus
astragalus_alpinus,astragalus_alpinus
astragalus_lupinus,astragalus_lupinus
astragalus_type,astragalus_type
avena_triticum,avena_triticum
avena_type,avena_type
avicennia,avicennia
baccharis,baccharis
balsaminaceae,balsaminaceae
batis,batis
berberidaceae,berberidaceae
berberis,berberis
berberis_repens,berberis_repens
berberis_type,berberis_type
berchemia_scandens,berchemia_scandens
berlandiera_type,berlandiera_type
beta_vulgaris_type,beta_vulgaris_type
betula,betula
betula_20_minus_25_mu_m,betula_20_minus_25_mu_m
betula_bigger_than_20_mu_m,betula_bigger_than_20_mu_m
betula_bigger_than_25_mu_m,betula_bigger_than_25_mu_m
betula_det_shrub,betula_det_shrub
betula_det_tree,betula_det_tree
betula_glandulosa,betula_glandulosa
betula_glandulosa_type,betula_glandulosa_type
betula_large,betula_large
betula_myrica,betula_myrica
betula_nana,betula_nana
betula_nana_type,betula_nana_type
betula_papyrifera,betula_papyrifera
betula_shrub,betula_shrub
betula_small,betula_small
betula_smaller_than_20_mu_m,betula_smaller_than_20_mu_m
betula_spp,betula_spp
betula_tree,betula_tree
betula_undiff,betula_undiff
betulaceae,betulaceae
betulaceae_myricaceae_undiff,betulaceae_myricaceae_undiff
betulaceae_undiff,betulaceae_undiff
bidens,bidens
bidens_type,bidens_type
bignoniaceae,bignoniaceae
bistorta,bistorta
bistorta_bistortoides,bistorta_bistortoides
bistorta_bistortoides_type,bistorta_bistortoides_type
bistorta_officinalis,bistorta_officinalis
bistorta_officinalis_type,bistorta_officinalis_type
bistorta_vivipara,bistorta_vivipara
bistorta_vivipara_type,bistorta_vivipara_type
bobea,bobea
boehmeria,boehmeria
boerhavia,boerhavia
boraginaceae,boraginaceae
boraginaceae_undiff,boraginaceae_undiff
brassica,brassica
brassicaceae,brassicaceae
brassicaceae_cf_brassica,brassicaceae_cf_brassica
brassicaceae_large,brassicaceae_large
brassicaceae_small,brassicaceae_small
brassicaceae_type,brassicaceae_type
brassicaceae_type_undiff,brassicaceae_type_undiff
brassicaceae_undiff,brassicaceae_undiff
bromeliaceae,bromeliaceae
bromus_hordeaceus_type,bromus_hordeaceus_type
broussasia_flat_minus_lobed,broussasia_flat_minus_lobed
broussasia_round_minus_lobed,broussasia_round_minus_lobed
bumelia,bumelia
bumelia_type,bumelia_type
bupleurum,bupleurum
bupleurum_type,bupleurum_type
bursera,bursera
bursera_simaruba,bursera_simaruba
bursera_type,bursera_type
byrsonima,byrsonima
cactaceae,cactaceae
calendula,calendula
caltha_leptosepala,caltha_leptosepala
caltha_type,caltha_type
calycanthus,calycanthus
calylophus,calylophus
camassia,camassia
camassia_type,camassia_type
campanula,campanula
campanula_aparinoides_type,campanula_aparinoides_type
campanula_rotundifolia_type,campanula_rotundifolia_type
campanula_type,campanula_type
campanulaceae,campanulaceae
cannabaceae,cannabaceae
cannabaceae_cf_humulus,cannabaceae_cf_humulus
cannabaceae_sensu_stricto,cannabaceae_sensu_stricto
cannabaceae_sensu_stricto_undiff,cannabaceae_sensu_stricto_undiff
cannabis,cannabis
cannabis_sativa,cannabis_sativa
cannabis_sativa_type,cannabis_sativa_type
cannabis_type,cannabis_type
canotia,canotia
canthium,canthium
caprifoliaceae,caprifoliaceae
caprifoliaceae_sensu_lato,caprifoliaceae_sensu_lato
caprifoliaceae_sensu_lato_undiff,caprifoliaceae_sensu_lato_undiff
caprifoliaceae_undiff,caprifoliaceae_undiff
cardueae,cardueae
carduus_type,carduus_type
carex,carex
carpinus,carpinus
carya,carya
carya_cordiformis,carya_cordiformis
carya_ovata,carya_ovata
caryophyllaceae,caryophyllaceae
caryophyllaceae_cf_dianthus,caryophyllaceae_cf_dianthus
caryophyllaceae_undiff,caryophyllaceae_undiff
cassia,cassia
cassiope,cassiope
cassiope_tetragona,cassiope_tetragona
cassiope_tetragona_type,cassiope_tetragona_type
cassiope_type,cassiope_type
castanea,castanea
castanea_dentata,castanea_dentata
castanea_type,castanea_type
castanopsis,castanopsis
castilleja,castilleja
casuarina,casuarina
caulophyllum,caulophyllum
caulophyllum_thalictroides,caulophyllum_thalictroides
ceanothus,ceanothus
ceanothus_type,ceanothus_type
cecropia,cecropia
cedrus,cedrus
celastraceae,celastraceae
celastrus_scandens,celastrus_scandens
celtis,celtis
celtis_maclura,celtis_maclura
celtis_maclura_type,celtis_maclura_type
celtis_occidentalis,celtis_occidentalis
celtis_type,celtis_type
centaurea,centaurea
cephalanthus,cephalanthus
cephalanthus_occidentalis,cephalanthus_occidentalis
cerastium_type,cerastium_type
ceratiola_ericoides,ceratiola_ericoides
ceratiola_ericoides_type,ceratiola_ericoides_type
cercis,cercis
cercocarpus,cercocarpus
cercocarpus_purshia,cercocarpus_purshia
cercocarpus_type,cercocarpus_type
cf_acalypha,cf_acalypha
cf_acanthaceae,cf_acanthaceae
cf_amelanchier,cf_amelanchier
cf_aquilegia,cf_aquilegia
cf_arabis_glabra,cf_arabis_glabra
cf_araceae,cf_araceae
cf_araliaceae,cf_araliaceae
cf_arceuthobium,cf_arceuthobium
cf_ardisia,cf_ardisia
cf_arisaema,cf_arisaema
cf_bistorta_bistortoides,cf_bistorta_bistortoides
cf_bocconia,cf_bocconia
cf_campanula,cf_campanula
cf_carya,cf_carya
cf_castanopsis,cf_castanopsis
cf_castilleja,cf_castilleja
cf_ceanothus,cf_ceanothus
cf_ceanothus_velutinus,cf_ceanothus_velutinus
cf_celtis,cf_celtis
cf_cephalanthus,cf_cephalanthus
cf_cistaceae,cf_cistaceae
cf_coccoloba,cf_coccoloba
cf_collinsia,cf_collinsia
cf_cupressaceae,cf_cupressaceae
cf_descurainia,cf_descurainia
cf_diapensia_lapponica,cf_diapensia_lapponica
cf_dodecatheon,cf_dodecatheon
cf_dryas,cf_dryas
cf_eriogonum,cf_eriogonum
cf_euphorbia,cf_euphorbia
cf_euphorbiaceae,cf_euphorbiaceae
cf_fraxinus,cf_fraxinus
cf_gilia,cf_gilia
cf_hedysarum,cf_hedysarum
cf_heuchera_richardsonii,cf_heuchera_richardsonii
cf_hypericum,cf_hypericum
cf_juglans,cf_juglans
cf_juncus,cf_juncus
cf_laguncularia,cf_laguncularia
cf_lewisia,cf_lewisia
cf_liliaceae,cf_liliaceae
cf_limonium,cf_limonium
cf_linanthus,cf_linanthus
cf_linum,cf_linum
cf_lobelia_siphilitica,cf_lobelia_siphilitica
cf_lupinus,cf_lupinus
cf_lysimachia,cf_lysimachia
cf_mertensia_paniculata,cf_mertensia_paniculata
cf_mirabilis,cf_mirabilis
cf_morus,cf_morus
cf_myrica,cf_myrica
cf_nothocestrum,cf_nothocestrum
cf_ostrya_carpinus,cf_ostrya_carpinus
cf_oxalis,cf_oxalis
cf_oxyria_digyna,cf_oxyria_digyna
cf_parnassia,cf_parnassia
cf_parthenocissus,cf_parthenocissus
cf_pedicularis,cf_pedicularis
cf_penthorum_sedoides,cf_penthorum_sedoides
cf_persicaria,cf_persicaria
cf_phacelia,cf_phacelia
cf_phacelia_hastata,cf_phacelia_hastata
cf_phlox,cf_phlox
cf_physalis,cf_physalis
cf_podophyllum,cf_podophyllum
cf_populus,cf_populus
cf_portulaca,cf_portulaca
cf_primula,cf_primula
cf_protium,cf_protium
cf_prunus,cf_prunus
cf_rhamnus,cf_rhamnus
cf_rhus,cf_rhus
cf_rubus_arcticus,cf_rubus_arcticus
cf_rumex,cf_rumex
cf_sambucus,cf_sambucus
cf_sanguisorba,cf_sanguisorba
cf_sarcobatus_vermiculatus,cf_sarcobatus_vermiculatus
cf_saxifraga_oppositifolia,cf_saxifraga_oppositifolia
cf_saxifragaceae,cf_saxifragaceae
cf_scrophulariaceae,cf_scrophulariaceae
cf_shepherdia,cf_shepherdia
cf_silene,cf_silene
cf_taxus,cf_taxus
cf_verbascum,cf_verbascum
cf_verbena,cf_verbena
cf_verbenaceae,cf_verbenaceae
cf_veronica,cf_veronica
cf_veronicastrum_virginicum,cf_veronicastrum_virginicum
cf_viola,cf_viola
cf_vitis,cf_vitis
cf_weinmannia,cf_weinmannia
cf_zamia,cf_zamia
chaenactis,chaenactis
chamaebatiaria_millefolium,chamaebatiaria_millefolium
chamaecrista,chamaecrista
chamaecrista_fasciculata_type,chamaecrista_fasciculata_type
chamaecrista_type,chamaecrista_type
chamaecyparis_thyoides,chamaecyparis_thyoides
chamaecyparis_type,chamaecyparis_type
chamaedaphne,chamaedaphne
chamaedaphne_calyculata,chamaedaphne_calyculata
chamaenerion_latifolium,chamaenerion_latifolium
chamaesyce,chamaesyce
chamaesyce_type,chamaesyce_type
cheirodendron,cheirodendron
chenopodiaceae_sensu_stricto,chenopodiaceae_sensu_stricto
chenopodium,chenopodium
chenopodium_album_type,chenopodium_album_type
chenopodium_type,chenopodium_type
chimaphila,chimaphila
chrysobalanaceae,chrysobalanaceae
chrysolepis,chrysolepis
chrysolepis_lithocarpus,chrysolepis_lithocarpus
chrysolepis_type,chrysolepis_type
chrysosplenium,chrysosplenium
chrysothamnus_type,chrysothamnus_type
cichorieae,cichorieae
cichorioideae,cichorioideae
cichorioideae_undiff,cichorioideae_undiff
cichorium_type,cichorium_type
circaea,circaea
circaea_alpina,circaea_alpina
cirsium,cirsium
cirsium_carduus_type,cirsium_carduus_type
cirsium_type,cirsium_type
cistaceae,cistaceae
cistanthe,cistanthe
citrus,citrus
claoxylon,claoxylon
claytonia,claytonia
claytonia_acutifolia,claytonia_acutifolia
claytonia_type,claytonia_type
clematis,clematis
clematis_type,clematis_type
cleome,cleome
clethra,clethra
clethra_type,clethra_type
cnidium,cnidium
coccoloba,coccoloba
collinsia,collinsia
colubrina,colubrina
comandra,comandra
comarum_palustre_type,comarum_palustre_type
combretaceae,combretaceae
combretaceae_melastomataceae,combretaceae_melastomataceae
combretaceae_melastomataceae_undiff,combretaceae_melastomataceae_undiff
commelinaceae,commelinaceae
comptonia,comptonia
comptonia_peregrina,comptonia_peregrina
coniferae,coniferae
coniferae_undiff,coniferae_undiff
conioselinum,conioselinum
conocarpus,conocarpus
conocarpus_type,conocarpus_type
consolida_type,consolida_type
convolvulaceae,convolvulaceae
convolvulus,convolvulus
coprosma,coprosma
coptis,coptis
coptis_aspleniifolia,coptis_aspleniifolia
coptis_trifolia,coptis_trifolia
coptis_type,coptis_type
cornaceae,cornaceae
cornus,cornus
cornus_alternifolia,cornus_alternifolia
cornus_amomum_type,cornus_amomum_type
cornus_canadensis,cornus_canadensis
cornus_canadensis_type,cornus_canadensis_type
cornus_cf_c_rugosa,cornus_cf_c_rugosa
cornus_florida,cornus_florida
cornus_racemosa,cornus_racemosa
cornus_sanguinea,cornus_sanguinea
cornus_sanguinea_type,cornus_sanguinea_type
cornus_sericea,cornus_sericea
cornus_sericea_type,cornus_sericea_type
cornus_suecica,cornus_suecica
cornus_suecica_type,cornus_suecica_type
cornus_unalaschkensis,cornus_unalaschkensis
cornus_undiff,cornus_undiff
corylus,corylus
corylus_americana,corylus_americana
corylus_cornuta,corylus_cornuta
corylus_type,corylus_type
crassula,crassula
crassulaceae,crassulaceae
crassulaceae_undiff,crassulaceae_undiff
crataegus,crataegus
crataegus_type,crataegus_type
crinum,crinum
crotalaria_type,crotalaria_type
cryptantha,cryptantha
cucurbita,cucurbita
cucurbitaceae,cucurbitaceae
cupressaceae,cupressaceae
cupressaceae_cf_thuja_occidentalis,cupressaceae_cf_thuja_occidentalis
cupressaceae_taxaceae,cupressaceae_taxaceae
cupressaceae_taxaceae_undiff,cupressaceae_taxaceae_undiff
cupressaceae_type,cupressaceae_type
cupressaceae_undiff,cupressaceae_undiff
cupressus,cupressus
cuscuta,cuscuta
cyanea,cyanea
cyclachaena_xanthiifolia,cyclachaena_xanthiifolia
cyclachaena_xanthiifolia_type,cyclachaena_xanthiifolia_type
cyperaceae,cyperaceae
cyperaceae_undiff,cyperaceae_undiff
cyperus,cyperus
cyrilla_racemiflora,cyrilla_racemiflora
cyrtandra,cyrtandra
dalea,dalea
dalea_candida,dalea_candida
dalea_candida_type,dalea_candida_type
dalea_purpurea,dalea_purpurea
dalea_purpurea_type,dalea_purpurea_type
dalea_undiff,dalea_undiff
delphinium,delphinium
delphinium_type,delphinium_type
dianthus_type,dianthus_type
diapensia,diapensia
dicentra,dicentra
diervilla,diervilla
dioscoreaceae,dioscoreaceae
diospyros,diospyros
diospyros_type,diospyros_type
dodecatheon,dodecatheon
dodecatheon_type,dodecatheon_type
dodonaea,dodonaea
douglasia,douglasia
draba,draba
dracocephalum_type,dracocephalum_type
dryas,dryas
dryas_integrifolia,dryas_integrifolia
dryas_type,dryas_type
elaeagnaceae,elaeagnaceae
elaeagnaceae_undiff,elaeagnaceae_undiff
elaeagnus,elaeagnus
elaeagnus_commutata,elaeagnus_commutata
elaeagnus_shepherdia_argentea,elaeagnus_shepherdia_argentea
eleocharis,eleocharis
elymus,elymus
elymus_type,elymus_type
empetrum,empetrum
empetrum_cf_e_nigrum,empetrum_cf_e_nigrum
empetrum_nigrum,empetrum_nigrum
empetrum_nigrum_type,empetrum_nigrum_type
empetrum_type,empetrum_type
engelhardia_type,engelhardia_type
ephedra,ephedra
ephedra_branched_folds,ephedra_branched_folds
ephedra_nevadensis,ephedra_nevadensis
ephedra_nevadensis_type,ephedra_nevadensis_type
ephedra_simple_folds,ephedra_simple_folds
ephedra_torreyana,ephedra_torreyana
ephedra_torreyana_type,ephedra_torreyana_type
ephedra_trifurca_type,ephedra_trifurca_type
ephedra_undiff,ephedra_undiff
ephedra_viridis,ephedra_viridis
ephedra_viridis_type,ephedra_viridis_type
ephedraceae,ephedraceae
epilobium,epilobium
epilobium_palustre,epilobium_palustre
epilobium_type,epilobium_type
ericaceae,ericaceae
ericaceae_large_round,ericaceae_large_round
ericaceae_large_triangular,ericaceae_large_triangular
ericaceae_medium_soccer_ball,ericaceae_medium_soccer_ball
ericaceae_small_round,ericaceae_small_round
ericaceae_small_triangular,ericaceae_small_triangular
ericaceae_type,ericaceae_type
ericaceae_undiff,ericaceae_undiff
ericales,ericales
ericales_undiff,ericales_undiff
eriodictyon_californicum,eriodictyon_californicum
eriogonum,eriogonum
eriogonum_type,eriogonum_type
erodium,erodium
erodium_cicutarium,erodium_cicutarium
eryngium_type,eryngium_type
erythranthe_guttata,erythranthe_guttata
erythrina,erythrina
eschscholzia_californica,eschscholzia_californica
eucalyptus,eucalyptus
eugenia,eugenia
eugenia_melaleuca,eugenia_melaleuca
eugenia_type,eugenia_type
euonymus,euonymus
eupatorium,eupatorium
eupatorium_perfoliatum,eupatorium_perfoliatum
eupatorium_type,eupatorium_type
euphorbia,euphorbia
euphorbia_type,euphorbia_type
euphorbia_undiff,euphorbia_undiff
euphorbiaceae,euphorbiaceae
euphorbiaceae_cf_chamaesyce,euphorbiaceae_cf_chamaesyce
euphorbiaceae_undiff,euphorbiaceae_undiff
fabaceae,fabaceae
fabaceae_cf_tribe_psoraleeae,fabaceae_cf_tribe_psoraleeae
fabaceae_reticulate,fabaceae_reticulate
fabaceae_type_1,fabaceae_type_1
fabaceae_type_2,fabaceae_type_2
fabaceae_undiff,fabaceae_undiff
fagaceae,fagaceae
fagaceae_undiff,fagaceae_undiff
fagopyrum,fagopyrum
fagus,fagus
fagus_grandifolia,fagus_grandifolia
fagus_nyssa,fagus_nyssa
fallopia_convolvulus,fallopia_convolvulus
fallopia_convolvulus_type,fallopia_convolvulus_type
ficus,ficus
ficus_aurea,ficus_aurea
filipendula,filipendula
filipendula_rubra,filipendula_rubra
forestiera,forestiera
fouquieria,fouquieria
fragaria,fragaria
fragaria_type,fragaria_type
frangula_purshiana_type,frangula_purshiana_type
fraxinus,fraxinus
fraxinus_americana,fraxinus_americana
fraxinus_americana_type,fraxinus_americana_type
fraxinus_caroliniana,fraxinus_caroliniana
fraxinus_latifolia,fraxinus_latifolia
fraxinus_latifolia_type,fraxinus_latifolia_type
fraxinus_nigra,fraxinus_nigra
fraxinus_nigra_type,fraxinus_nigra_type
fraxinus_pennsylvanica,fraxinus_pennsylvanica
fraxinus_pennsylvanica_f_americana_type,fraxinus_pennsylvanica_f_americana_type
fraxinus_pennsylvanica_type,fraxinus_pennsylvanica_type
fraxinus_quadrangulata_f_nigra_type,fraxinus_quadrangulata_f_nigra_type
fraxinus_quadrangulata_type,fraxinus_quadrangulata_type
fraxinus_tetracolpate,fraxinus_tetracolpate
fraxinus_tricolpate,fraxinus_tricolpate
fraxinus_undiff,fraxinus_undiff
freycinetia,freycinetia
fritillaria,fritillaria
fritillaria_camschatcensis,fritillaria_camschatcensis
froelichia_type,froelichia_type
galium,galium
galium_type,galium_type
garrya,garrya
garrya_type,garrya_type
gaultheria,gaultheria
gaura,gaura
gaylussacia,gaylussacia
gentiana,gentiana
gentiana_andrewsii_type,gentiana_andrewsii_type
gentiana_douglasiana,gentiana_douglasiana
gentiana_type,gentiana_type
gentiana_undiff,gentiana_undiff
gentianaceae,gentianaceae
gentianaceae_undiff,gentianaceae_undiff
gentianella,gentianella
geraniaceae,geraniaceae
geranium,geranium
geum,geum
geum_type,geum_type
gilia,gilia
gilia_type,gilia_type
gleditsia,gleditsia
gomphrena_type,gomphrena_type
gordonia,gordonia
gossypium,gossypium
gouania,gouania
grossulariaceae,grossulariaceae
gunnera,gunnera
hamamelidaceae,hamamelidaceae
hamamelis,hamamelis
hamamelis_virginiana,hamamelis_virginiana
hedyosmum,hedyosmum
hedyotis,hedyotis
hedysarum,hedysarum
hedysarum_type,hedysarum_type
heliantheae_undiff,heliantheae_undiff
helianthemum,helianthemum
helianthemum_type,helianthemum_type
helianthus,helianthus
helianthus_type,helianthus_type
heliotropium,heliotropium
heracleum,heracleum
heracleum_lanatum,heracleum_lanatum
heracleum_type,heracleum_type
herniaria_type,herniaria_type
heuchera_type,heuchera_type
hibiscus,hibiscus
hippocastanoideae,hippocastanoideae
hippocratea,hippocratea
hippocratea_type,hippocratea_type
holodiscus,holodiscus
holodiscus_type,holodiscus_type
hordeum_type,hordeum_type
hudsonia,hudsonia
humulus,humulus
humulus_cannabis,humulus_cannabis
humulus_cannabis_sativa,humulus_cannabis_sativa
humulus_lupulus,humulus_lupulus
humulus_type,humulus_type
hydrophyllaceae,hydrophyllaceae
hydrophyllaceae_type,hydrophyllaceae_type
hydrophyllum,hydrophyllum
hydrophyllum_cf_h_virginianum,hydrophyllum_cf_h_virginianum
hypericum,hypericum
hypericum_perforatum_type,hypericum_perforatum_type
hypericum_type,hypericum_type
hypoxis,hypoxis
ilex,ilex
ilex_nemopanthus,ilex_nemopanthus
ilex_nemopanthus_undiff,ilex_nemopanthus_undiff
ilex_type,ilex_type
ilex_verticillata,ilex_verticillata
illecebrum,illecebrum
impatiens,impatiens
impatiens_capensis,impatiens_capensis
ipomoea,ipomoea
iridaceae,iridaceae
iris,iris
iris_versicolor,iris_versicolor
isodendrion,isodendrion
itea,itea
iva,iva
iva_annua,iva_annua
iva_annua_type,iva_annua_type
iva_frutescens,iva_frutescens
iva_frutescens_type,iva_frutescens_type
iva_type,iva_type
iva_undiff,iva_undiff
jasione,jasione
juglandaceae,juglandaceae
juglandaceae_undiff,juglandaceae_undiff
juglans,juglans
juglans_cf_j_cinerea,juglans_cf_j_cinerea
juglans_cf_j_nigra,juglans_cf_j_nigra
juglans_cinerea,juglans_cinerea
juglans_cinerea_type,juglans_cinerea_type
juglans_nigra,juglans_nigra
juglans_nigra_type,juglans_nigra_type
juglans_undiff,juglans_undiff
juncaceae,juncaceae
juniperus,juniperus
juniperus_calocedrus,juniperus_calocedrus
juniperus_communis,juniperus_communis
juniperus_communis_thuja_occidentalis_type,juniperus_communis_thuja_occidentalis_type
juniperus_thuja,juniperus_thuja
juniperus_type,juniperus_type
justicia,justicia
kadua,kadua
kallstroemia,kallstroemia
kalmia,kalmia
knautia,knautia
kochia_type,kochia_type
koenigia,koenigia
koenigia_alaskana,koenigia_alaskana
koenigia_islandica,koenigia_islandica
labordia,labordia
lactuca,lactuca
lactuca_type,lactuca_type
lagotis,lagotis
lagotis_glauca,lagotis_glauca
laguncularia,laguncularia
lamiaceae,lamiaceae
lamiaceae_cf_stachys,lamiaceae_cf_stachys
lamiaceae_large,lamiaceae_large
lamiaceae_small,lamiaceae_small
lamiaceae_undiff,lamiaceae_undiff
lamium,lamium
laportea,laportea
laportea_type,laportea_type
larix,larix
larix_laricina,larix_laricina
larix_pseudotsuga,larix_pseudotsuga
larix_type,larix_type
larrea,larrea
lathyrus,lathyrus
lechea,lechea
ledum_type,ledum_type
leitneria_floridana,leitneria_floridana
lepidium,lepidium
leptecophylla,leptecophylla
leptosiphon,leptosiphon
leptospermum,leptospermum
lesquerella,lesquerella
lewisia,lewisia
ligusticum,ligusticum
ligusticum_calderi_type,ligusticum_calderi_type
liliaceae,liliaceae
liliaceae_type,liliaceae_type
liliaceae_undiff,liliaceae_undiff
lilium,lilium
lilium_philadelphicum_type,lilium_philadelphicum_type
limonium,limonium
linaceae,linaceae
linanthus,linanthus
lindernia,lindernia
linnaea,linnaea
linnaea_borealis,linnaea_borealis
linum,linum
liquidambar,liquidambar
liquidambar_styraciflua,liquidambar_styraciflua
liriodendron,liriodendron
liriodendron_tulipifera,liriodendron_tulipifera
listera,listera
lithocarpus,lithocarpus
lithocarpus_type,lithocarpus_type
lithospermum,lithospermum
lobelia,lobelia
lobelia_type,lobelia_type
lonicera,lonicera
lonicera_caerulea,lonicera_caerulea
lonicera_canadensis_type,lonicera_canadensis_type
lonicera_symphoricarpos,lonicera_symphoricarpos
loranthaceae,loranthaceae
lotus,lotus
lotus_type,lotus_type
ludwigia_type,ludwigia_type
lupinus,lupinus
lupinus_type,lupinus_type
lycium,lycium
lycopus,lycopus
lycopus_type,lycopus_type
lyonia,lyonia
lysichiton,lysichiton
lysichiton_americanus,lysichiton_americanus
lysimachia,lysimachia
