taxon_name,level_6
Centaurea,Centaurea
Echinops,Echinops
Euphorbiaceae,Euphorbiaceae
Geraniaceae,Geraniaceae
Hippophaë rhamnoides,Hippophae
Plumbaginaceae,Plumbaginaceae
Rhamnus cathartica,Rhamnus
Ribes,Ribes
Scrophulariaceae,Scrophulariaceae
Solanaceae,Solanaceae
Spergula/Spergularia,Spergula
Ulmus glabra,Ulmus
Ulmus minor,Ulmus
Asteroideae undiff.,Asteraceae
Plantago maritima,Plantago
Plantago undiff.,Plantago
Valerianoideae,Stachytarpheta
Ericales undiff.,undiff
Polemoniaceae,Polemoniaceae
Polygonum sect. Polygonum,Polygonum
Achillea-type,Achillea
Aconitum,Aconitum
Aegopodium podagraria,Aegopodium
Alchemilla-type,Alchemilla
Allium-type,Allium
Alnus glutinosa-type,Alnus
Amaranthaceae-type,Amaranthaceae
Anemone nemorosa-type,Anemone
Anemone sect. Pulsatilla,Pulsatilla
Anthericum,Anthericum
Anthriscus cerefolium,Anthriscus
Anthriscus sylvestris-type,Anthriscus
Anthyllis,Anthyllis
Apium,Apium
Arctium,Arctium
Armeria,Armeria
Aruncus-type,Aruncus
Aster-type,Aster
Astragalus alpinus-type,Astragalus
Astragalus onobrychis-type,Astragalus
Astrantia-type,Astrantia
Bartsia-type,Bartsia
Bidens-type,Bidens
Bistorta officinalis,Bistorta
Boraginaceae,Boraginaceae
Bupleurum-type,Bupleurum
Calendula,Calendula
Calluna vulgaris,Calluna
Caltha-type,Caltha
Cannabis sativa,Cannabis
Carduus,Carduus
Carpinus betulus,Carpinus
Castanea sativa,Castanea
Celtis australis,Celtis
Centaurea montana,Centaurea
Centaurea nigra-type,Centaurea
Centaurea scabiosa,Centaurea
Cerastium arvense-type,Cerastium
Cerastium cerastoides-type,Cerastium
Cerinthe,Cerinthe
Chaerophyllum hirsutum-type,Chaerophyllum
Cicuta virosa,Cicuta
Consolida-type,Consolida
Cornus mas,Cornus
Cornus sanguinea,Cornus
Corylus avellana,Corylus
Crataegus-type,Crataegus
Cuscuta,Cuscuta
Cynoglossum officinale-type,Cynoglossum
Daucus carota,Daucus
Dianthus superbus-type,Dianthus
Digitalis-type,Digitalis
Dipsacus,Dipsacus
Dryas octopetala,Dryas
Echium,Echium
Ephedra distachya-type,Ephedra
Ephedra fragilis-type,Ephedra
Eremurus,Eremurus
Eryngium,Eryngium
Euphorbia,Euphorbia
Faboideae,Faboidea
Falcaria-type,Falcaria
Frangula alnus,Frangula
Fraxinus excelsior,Fraxinus
Genista-type,Genista
Gentiana pneumonanthe-type,Gentiana
Geum-type,Geum
Gnaphalium-type,Gnaphalium
Gypsophila repens-type,Gypsophila
Hedera helix,Hedera
Helianthemum,Helianthemum
Heliotropium,Heliotropium
Helleborus,Helleborus
Heracleum,Heracleum
Humulus lupulus,Humulus
Hypericum perforatum-type,Hypericum
Ilex aquifolium,Ilex
Jasione,Jasione
Laserpitium latifolium-type,Laserpitium
Ligusticum mutellina,Mutellina
Liliaceae-type,Liliaceae
Linum catharticum-type,Linum
Lithospermum officinale,Lithospermum
Lotus-type,Lotus
Luzula,Luzula
Lysimachia vulgaris-type,Lysimachia
Melampyrum,Melampyrum
Mentha-type,Mentha
Micranthes stellaris-type,Micranthes
Minuartia rubra-type,Minuartia
Moraceae,Moraceae
Morus alba-type,Morus
Olea,Olea
Ornithogalum-type,Ornithogalum
Ostrya-type,Ostrya
Papaver rhoeas-type,Papaver
Pedicularis palustris-type,Pedicularis
Peucedanum-type,Peucedanum
Phyteuma,Phyteuma
Pimpinella anisum,Pimpinella
Pimpinella major-type,Pimpinella
Pistacia,Pistacia
Plantago alpina-type,Plantago
Plantago lanceolata-type,Plantago
Plantago major,Plantago
Plantago media,Plantago
Plantago uniflora,Plantago
Platanus,Platanus
Poaceae (Cerealia),Gramineae
Potentilla-type,Potentilla
Primula farinosa-type,Primula
Primula farinosa-type (large),Primula
Primula hirsuta-type,Primula
Prunus-type,Prunus
Pterocarya fraxinifolia,Pterocarya
Pulmonaria-type,Pulmonaria
Ranunculus acris-type,Ranunculus
Rhamnus,Rhamnus
Rheum officinale,Rheum
Rosa,Rosa
Rubus,Rubus
Rumex acetosa-type,Rumex
Rumex acetosella,Rumex
Rumex obtusifolius-type,Rumex
Sambucus nigra-type,Sambucus
Sanguisorba minor-type,Sanguisorba
Saponaria,Saponaria
Saussurea,Saussurea
Saxifraga granulata-type,Saxifraga
Scilla-type,Scilla
Scrophularia-type,Scrophularia
Scutellaria-type,Scutellaria
Secale,Secale
Sedum,Sedum
Senecio,Senecio
Seseli-type,Seseli
Silene dioica-type,Silene
Silene vulgaris-type,Silene
Solanum dulcamara,Solanum
Sorbus-type,Sorbus
Spiraea-type,Spiraea
Stachys-type,Stachys
Symphytum,Symphytum
Taxus baccata,Taxus
Teucrium,Teucrium
Thesium,Thesium
Thymelaeaceae,Thymelaeaceae
Trifolium pratense-type,Trifolium
Trifolium repens-type,Trifolium
Trollius europaeus,Trollius
Vaccinium,Vaccinium
Valeriana officinalis-type,Valeriana
Veratrum,Veratrum
Veronica,Veronica
Vicia-type,Vicia
Viola,Viola
Circaea alpina,Circaea
Claytonia arctica,Claytonia
Claytonia undiff.,Claytonia
Dryas,Dryas
Oxyria digyna,Oxyria
Primula,Primula
Primulaceae undiff.,Primulaceae
Polygonum sensu lato,Polygonum
Saxifraga tricuspidata,Saxifraga
Saxifragaceae undiff.,Saxifragaceae
Betula sect. Apterocaryon-type,Betula
Betula sect. Betula-type,Betula
Centaurea cyanus-type,Centaurea
Humulus,Humulus
Juniperus-type,Juniperus
Pinaceae,Pinaceae
Pinus sibirica,Pinus
Rumex/Oxyria-type,Rumex
Ulmus sp.,Ulmus
Urticaceae,Urticaceae
Claytonia,Claytonia
Koenigia islandica,Koenigia
Elaeagnaceae,Elaeagnaceae
Plantaginaceae,Plantaginaceae
Ulmaceae,Ulmaceae
Claytonia sarmentosa,Claytonia
Claytoniella vassilievii,Montia
Allium,Allium
Rutaceae,Rutaceae
Betula cf. B. fruticosa,Betula
Betula cf. B. nana,Betula
Betula cf. B. pendula,Betula
Alnus subg. Alnobetula,Alnus
Patrinia,Patrinia
Pyrola,Pyrola
Scabiosa,Scabiosa
Ulmus undiff.,Ulmus
Abies sibirica,Abies
Actaea,Actaea
Alchemilla,Alchemilla
Alnus hirsuta-type,Alnus
Andromeda,Andromeda
Anemone,Anemone
Anemone sect. Pulsatilla-type,Anemone
Anthemis-type,Anthemis
Aquilegia undiff.,Aquilegia
Arctostaphylos,Arctostaphylos
Arenaria-type,Arenaria
Astragalus-type,Astragalus
Bergenia crassifolia,Bergenia
Betula fruticosa,Betula
Betula nana-type,Betula
Betula pubescens-type,Betula
Bistorta officinalis-type,Bistorta
Bistorta vivipara,Bistorta
Campanula-type,Campanula
Cassiope,Cassiope
Centaurea scabiosa-type,Centaurea
Centaurea undiff.,Centaurea
Chrysosplenium,Chrysosplenium
Clematis,Clematis
Cotoneaster,Cotoneaster
Cyperaceae undiff.,Cyperaceae
Elymus-type,Elymus
Empetrum nigrum,Empetrum
Epilobium-type,Epilobium
Galium-type,Galium
Gentianaceae undiff.,Gentianaceae
Gentianella campestris-type,Gentianella
Hedysarum,Hedysarum
Hippophaë,Hippophae
Humulus/Cannabis,Humulus
Illecebrum-type,Illecebrum
Iris germanica-type,Iris
Knautia,Knautia
Lilium,Lilium
Lysimachia,Lysimachia
Lythrum,Lythrum
Maianthemum bifolium,Maianthemum
Myosotis,Myosotis
Myricaria,Myricaria
Papaver,Papaver
Papaver argemone-type,Papaver
Parnassia,Parnassia
Pedicularis oederi-type,Pedicularis
Persicaria amphibia,Persicaria
Pinus sylvestris-type,Pinus
Plantago maritima-type,Plantago
Polygonatum,Polygonatum
Polygonum aviculare-type,Polygonum
Ranunculus flammula-type,Ranunculus
Rhinanthus-type,Rhinanthus
Rhododendron tomentosum,Rhododendron
Rubus-type,Rubus
Rumex conglomeratus-type,Rumex
Rumex subg. Acetosa/Oxyria,Rumex
Saussurea-type,Saussurea
Saxifraga hirsuta,Saxifraga
Saxifraga hypnoides-type,Saxifraga
Saxifraga oppositifolia-type,Saxifraga
Scorzonera-type,Scorzonera
Scutellaria,Scutellaria
Sedum-type,Sedum
Serratula-type,Serratula
Silene,Silene
Solanum dulcamara-type,Solanum
Spergula-type,Spergula
Swertia,Swertia
Thymus-type,Thymus
Tofieldia,Tofieldia
Trientalis europaea,Lysimachia
Trifolium-type,Trifolium
Triticum-type,Triticum
Trollius,Trollius
Vaccinium-type,Vaccinium
Veronica-type,Veronica
Xanthium-type,Xanthium
Cerastium,Cerastium
Empetrum,Empetrum
Matricaria,Matricaria
Minuartia,Minuartia
Pinaceae undiff.,Pinaceae
Rumex undiff.,Rumex
Stellaria holostea,Rabelera
Galeopsis,Galeopsis
Gypsophila,Gypsophila
Valerianella,Valerianella
Acalypha,Acalypha
Acanthaceae,Acanthaceae
Adenophora,Adenophora
Alangium,Alangium
Anacardiaceae,Anacardiaceae
Aphanamixis-type,Aphanamixis
Apocynaceae,Apocynaceae
Aporosa,Aporosa
Araliaceae undiff.,Araliaceae
Arceuthobium,Arceuthobium
Berberis,Berberis
Biebersteinia,Biebersteinia
Bignoniaceae undiff.,Bignoniaceae
Campanulaceae undiff.,Campanulaceae
Cannabis,Cannabis
Caprifoliaceae undiff.,Caprifoliaceae
Carya,Carya
Catalpa,Catalpa
Celastraceae,Celastraceae
Convolvulaceae,Convolvulaceae
Crassulaceae,Crassulaceae
Engelhardia,Engelhardia
Euphorbiaceae undiff.,Euphorbiaceae
Euphrasia,Euphrasia
Eurya-type,Eurya
Fabaceae undiff.,Fabaceae
Garcinia,Garcinia
Gesneriaceae,Gesneriaceae
Hamamelidaceae,Hamamelidaceae
Hedera,Hedera
Illicium,Illicium
Lauraceae,Lauraceae
Liquidambar,Liquidambar
Lobelioideae,Campanulaceae
Loranthaceae,Loranthaceae
Magnoliaceae,Magnoliaceae
Melastomataceae,Melastomataceae
Meliaceae undiff.,Meliaceae
Menispermaceae,Menispermaceae
mimosoid clade,Fabaceae
Morina,Morina
Myrtaceae,Myrtaceae
Oleaceae undiff.,Oleaceae
Persicaria maculosa-type,Persicaria
Phyllanthus,Phyllanthus
Platycarya,Platycarya
Poaceae undiff.,Poaceae
Polygonum sp.,Polygonum
Pseudolarix,Pseudolarix
Quercus (deciduous),Quercus
Quercus (evergreen),Quercus
Reevesia,Reevesia
Rubiaceae undiff.,Rubiaceae
Rutaceae undiff.,Rutaceae
Salicaceae undiff.,Salicaceae
Sapindaceae undiff.,Sapindaceae
Schima-type,Schima
Schisandra,Schisandra
Solanaceae undiff.,Solanaceae
Solanum,Solanum
Styracaceae,Styracaceae
Tetracentron,Tetracentron
Tournefortia,Tournefortia
Trema,Trema
Tsuga dumosa,Tsuga
Xanthium,Xanthium
Zanthoxylum,Zanthoxylum
Alnus glutinosa,Alnus
Alnus viridis subsp. fruticosa-type,Alnus
Persicaria lapathifolia-type,Persicaria
Pinus pumila,Pinus
Pinus subg. Pinus-type,Pinus
Pinus subg. Strobus-type,Pinus
Calligonum,Calligonum
Cannabaceae,Cannabaceae
Carpinus orientalis,Carpinus
Cistus,Cistus
Convolvulus,Convolvulus
Diospyros,Diospyros
Ephedra alata-type,Ephedra
Ephedra major-type,Ephedra
Ephedra sp.,Ephedra
Haplophyllum,Haplophyllum
Lotus,Lotus
Parrotia persica,Parrotia
Poaceae (Cerealia-type),Poaceae
Polygonum aviculare/Bistorta officinalis-type,Polygonum
Poterium sanguisorba,Poterium
Quercus ilex,Quercus
Rubiaceae (hexacolpate),Rubiaceae
Tamarix,Tamarix
Taxus,Taxus
Urticaceae/Moraceae,Urticaceae
Alnus incana,Alnus
Oxalidaceae,Oxalidaceae
Quercus robur,Quercus
Adonis aestivalis-type,Adonis
Alchemilla group,Alchemilla
Allium vineale-type,Allium
Anemone coronaria,Anemone
Arum,Arum
Ballota-type,Ballota
Blackstonia-type,Blackstonia
Buglossoides arvensis,Buglossoides
Centranthus,Centranthus
Ceratonia siliqua,Ceratonia
cf. Carya,Carya
cf. Phillyrea,Phillyrea
cf. Plantago,Plantago
cf. Pterocarya fraxinifolia,Pterocarya
cf. Ranunculaceae,Ranunculaceae
Convolvulus arvensis-type,Convolvulus
Dipsacus/Cephalaria,Dipsacus
Fraxinus excelsior-type,Fraxinus
Fraxinus ornus,Fraxinus
Genista group,Genista
Herniaria-type,Herniaria
Juglans regia,Juglans
Ligustrum-type,Ligustrum
Liliaceae sensu lato,Liliaceae
Lomelosia argentea-type,Lomelosia
Loranthus europaeus,Loranthus
Mercurialis,Mercurialis
Olea europaea,Olea
Ostrya/Carpinus betulus-type,Ostrya
Papaver argemone,Roemeria
Phillyrea,Phillyrea
Platanus orientalis,Platanus
Polycnemum,Polycnemum
Ranunculus lanuginosus-type,Ranunculus
Rhinanthus group,Rhinanthus
Rumex aquaticus-type,Rumex
Salvia-type,Salvia
Sorbus group,Sorbus
Trifolium,Trifolium
Urtica pilulifera,Urtica
Vitis vinifera,Vitis
Betula humilis,Betula
Betula pendula,Betula
Betula pubescens,Betula
Betula pubescens var. pumila,Betula
Anchusa/Pulmonaria,Anchusa
Anisosciadium-type,Anisosciadium
Aquilegia-type,Aquilegia
Arctium/Jurinea,Arctium
Armeria/Limonium,Armeria
Artemisia herba-alba-type,Artemisia
Artemisia vulgaris-type,Artemisia
Asperula-type,Asperula
Atractylis-type,Atractylis
Atraphaxis,Atraphaxis
Atriplex-type,Atriplex
Beta-type,Beta
Bongardia,Bongardia
Brassica-type,Brassica
Bunium-type,Bunium
Calystegia,Calystegia
Capsella-type,Capsella
Carduus-type,Carduus
Carthamus,Carthamus
Centaurea solstitialis-type,Centaurea
Cephalaria,Cephalaria
cf. Abies,Abies
cf. Acantholimon,Acantholimon
cf. Aconitum,Aconitum
cf. Adonis,Adonis
cf. Astragalus-type,Astragalus
cf. Caucalis,Caucalis
cf. Loranthaceae,Loranthaceae
cf. Papaveraceae,Papaveraceae
cf. Populus,Populus
cf. Rhus,Rhus
cf. Thymelaeaceae,Thymelaeaceae
Cirsium/Gundelia,Cirsium
Colchicum,Colchicum
Cousinia,Cousinia
Cyclamen,Cyclamen
Daphne,Daphne
Datisca cannabina,Datisca
Delphinium-type,Delphinium
Dipsacus-type,Dipsacus
Echium-type,Echium
Erodium,Erodium
Eryngium-type,Eryngium
Ferula-type,Ferula
Filago-type,Filago
Gentiana olivieri-type,Gentiana
Glaucium,Glaucium
Halothamnus-type,Halothamnus
Hammada-type,Hammada
Hedysarum/Ebenus,Hedysarum
Heliotropium-type,Heliotropium
Hypericum hirtellum var. assyriacum-type,Hypericum
Inula,Inula
Inula-type,Inula
Iris,Iris
Legousia-type,Legousia
Leontice leontopetalum,Leontice
Lomelosia rotata-type,Lomelosia
Malabaila,Grafia
Matricaria-type,Matricaria
Matthiola,Matthiola
Mercurialis annua,Mercurialis
Mercurialis perennis,Mercurialis
Muscari-type,Muscari
Myosotis-type,Myosotis
Nigella,Nigella
Noaea-type,Noaea
Oleaceae,Oleaceae
Onopordum-type,Onopordum
Onosma-type,Onosma
Ostrya/Carpinus orientalis,Ostrya
Paliurus,Paliurus
Phyteuma-type,Phyteuma
Pimpinella-type,Sanguisorba
Plantago coronopus-type,Plantago
Plantago major-type,Plantago
Plantago media-type,Plantago
Plantago ovata-type,Plantago
Prosopis,Prosopis
Prunella-type,Prunella
Psylliostachys,Psylliostachys
Psylliostachys spicata-type,Psylliostachys
Quercus cerris-type,Quercus
Quercus coccifera-type,Quercus
Ranunculus asiaticus-type,Ranunculus
Ranunculus repens-type,Ranunculus
Ranunculus sceleratus-type,Ranunculus
Ranunculus sect. Batrachium-type,Ranunculus
Rheum,Rheum
Rumex cyprius-type,Rumex
Rumex hydrolapathum,Rumex
Rumex patientia-type,Rumex
Salvia,Salvia
Sanicula,Sanicula
Saxifraga oppositifolia,Saxifraga
Scabiosa columbaria-type,Scabiosa
Scrophularia/Verbascum,Scrophularia
Senecio-type,Senecio
Sisyrinchium,Sisyrinchium
Spergularia-type,Spergularia
Thymelaea,Thymelaea
Thymus/Mentha,Thymus/Mentha
Turgenia-type,Turgenia
Urtica dioica-type,Urtica
Urtica pilulifera-type,Urtica
Verbena,Verbena
Viburnum-type,Viburnum
Ambrosia-type,Ambrosia
Calluna,Calluna
Carex,Carex
cf. Hypericum,Hypericum
cf. Rhamnaceae,Rhamnaceae
Coniferae undiff.,Pinales
Empetrum-type,Empetrum
Ledum-type,Rhododendron
Malvaceae,Malvaceae
Micranthes nivalis-type,Micranthes
Paronychia/Herniaria-type,Paronychia
Podocarpaceae,Podocarpaceae
Polygonaceae (excluding Rumex),Polygonaceae
Ranunculaceae cf. Anemone/Caltha,Ranunculaceae
Rumex/Oxyria,Rumex
Carex-type,Carex
Cornus suecica,Cornus
Hedysarum hedysaroides,Hedysarum
Picea abies,Picea
Ambrosia,Ambrosia
Centaurea cyanus,Centaurea
Plantago lanceolata,Plantago
Ranunculus acris,Ranunculus
Plantago major/P. media,Plantago
Polemonium caeruleum,Polemonium
Tilia cordata,Tilia
Spermatophyta undiff. (trees),undiff
Angelica sylvestris,Angelica
Carya-type,Carya
Cirsium-type,Cirsium
Delphinium elatum,Delphinium
Euphorbia-type,Euphorbia
Larix-type,Larix
Listera-type,Listera
Parnassia palustris,Parnassia
Rumex acetosa,Rumex
Rumex acetosa/R. acetosella,Rumex
Rumex obtusifolius,Rumex
Silene suecica-type,Silene
Berberidaceae,Berberidaceae
Caprifoliaceae,Caprifoliaceae
Pinus cembra-type,Pinus
Adonis-type,Adonis
Anemone-type,Anemone
Cannabis-type,Cannabis
Ephedra distachya,Ephedra
Ephedra fragilis,Ephedra
Eucalyptus,Eucalyptus
Hypericum-type,Hypericum
Papaver-type,Papaver
Quercus coccifera,Quercus
Rhamnus-type,Rhamnus
Sanguisorba-type,Sanguisorba
Thalictrum-type,Thalictrum
Theligonum,Theligonum
Echinops-type,Echinops
Fraxinus ornus-type,Fraxinus
Humulus/Cannabis-type,Humulus
Olea-type,Olea
Plantago coronopus,Plantago
Polygonum-type,Polygonum
Quercus ilex-type,Quercus
Quercus undiff.,Quercus
Urtica-type,Urtica
Achillea,Achillea
Bistorta-type,Bistorta
Brassica,Brassica
cf. Genista,Genista
Dianthus,Dianthus
Geum,Geum
Lychnis-type,Silene
Spergula,Spergula
Adonis,Adonis
Androsace,Androsace
Biscutella,Biscutella
Fumana,Fumana
Lathyrus,Lathyrus
Punica granatum,Punica
Solanum nigrum,Solanum
Polemoniaceae undiff.,Polemoniaceae
Orchidaceae,Orchidaceae
Angiospermae undiff. (herbs),undif
Betulaceae undiff.,Betulaceae
Droseraceae,Droseraceae
Betula sect. Costatae,Betula
